"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions","Potential Savings (bytes)"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-third-avenue/ophthalmology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040_16_9/public/media/images/2021-06/880_ophthalmology_featured_image.jpg?itok=lzhgngCU","51481","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-third-avenue/dermatology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040_16_9/public/media/images/2021-06/880_dermatology_featured_imeage.jpg?itok=Mw1_9GH4","75025","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-third-avenue/otolaryngology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040_16_9/public/media/images/2021-06/880_otolaryngology_featured_image.jpg?itok=A4mVexDw","48122","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Image","https://www.columbiadoctors.org/locations/cuimc-51-audubon-avenue-office","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-13396-351e9722bebe4de3cadbe7d043dfb437a24.png","68518","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","28157"
"Image","https://www.columbiadoctors.org/locations/cuimc-harkness-pavilion","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-616-351bc743e31dfc9d5e5c90e616ce9420972.png","69531","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","28573"
"Image","https://www.columbiadoctors.org/locations/cuimc-haven-towers","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-491-35107de2fc11f349efa5467e7e4659f859f.png","63756","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","26200"
"Image","https://www.columbiadoctors.org/locations/cuimc-herbert-irving-pavilion","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-581-3516ed72a64e71c05daa2bfa26e07d9bdad.png","61178","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","25141"
"Image","https://www.columbiadoctors.org/locations/cuimc-edward-s-harkness-eye-institute","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-781-351f5d3efbde506a57cfb0cf18b0714e291.png","73401","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","30164"
"Image","https://www.columbiadoctors.org/locations/cuimc-herbert-pardes-building-new-york-state-psychiatric-institute","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-496-3519783a4837ab95ef5e1eb371ace43d03b.png","52402","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","21534"
"Image","https://www.columbiadoctors.org/locations/cuimc-milstein-hospital-building","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-16097-351049f71014f51598c01403294f7f85d10.png","65865","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","27067"
"Image","https://www.columbiadoctors.org/locations/cuimc-neurological-institute-new-york","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-801-35178a059cf3fa625f7618333c42d1afedc.png","66542","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","27345"
"Image","https://www.columbiadoctors.org/locations/cuimc-newyork-presbyterian-morgan-stanley-childrens-hospital","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-711-351bfd505853ab50d21b4a97ec00d7c2384.png","67383","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","27691"
"Image","https://www.columbiadoctors.org/locations/cuimc-presbyterian-hospital-and-vanderbilt-clinic","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-776-351f5d3efbde506a57cfb0cf18b0714e291.png","73401","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","30164"
"Image","https://www.columbiadoctors.org/locations/cuimc-russ-berrie-medical-science-pavilion","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-501-35127f84ec329412ab7da5db9ebe3b7882f.png","74127","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","30462"
"Image","https://www.columbiadoctors.org/locations/midtown","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698823-951221e3f9fb55317e4e8b1464746b0744f.png","69691","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[8]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","36458"
"Image","https://www.columbiadoctors.org/locations/midtown","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698829-95120f36a43d4b4a20f296deb4016d63f90.png","70133","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[6]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","36689"
"Image","https://www.columbiadoctors.org/locations/midtown","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698819-95120f36a43d4b4a20f296deb4016d63f90.png","70133","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[4]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","36689"
"Image","https://www.columbiadoctors.org/locations/midtown","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698825-951762b5622cadb2816d355768237288d50.png","71727","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[10]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","37523"
"Image","https://www.columbiadoctors.org/locations/midtown","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698821-95179408f0b8e3f4f7d5df8d0f12a7e40b7.png","70229","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[2]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","36739"
"Image","https://www.columbiadoctors.org/locations/midtown","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698827-9514f564b296b19bf4d50ea631c93dc3ae4.png","93932","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[12]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","49139"
"Image","https://www.columbiadoctors.org/locations/cuimc-vivian-seymour-milstein-family-heart-center","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-586-3516b2f912529ac89ebedf1824f122b484c.png","68016","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","27951"
"Image","https://www.columbiadoctors.org/locations/newyork-presbyterian-allen-hospital","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-16096-351cf429af64a527531a5acc4a1b8cee8c2.png","49714","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div[@id='cb-content__main']/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","521x391","12206"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067104-951ab5e82765fd85edc47235aff93f507cb.png","44100","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[12]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","23070"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067100-951daecfab76f9d76aaac9ad23e85bfe75a.png","44493","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[8]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","23276"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067102-951d2f5c3b423ac9af7bd4d3f0b8dddd3cc.png","49176","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[10]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","25726"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067106-951b2c5edff2c020adc2dbf9d628db63ca4.png","46983","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[14]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","24578"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067098-951d6ffc7cb80c73e42db2879ee21a47ff2.png","45185","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[6]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","23638"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067094-95120832723604eadb287e73c7336bcfd9d.png","36569","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[2]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","19130"
"Image","https://www.columbiadoctors.org/locations/new-jersey","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-10067096-951dfc056715c276fff5ef72431a418a1ce.png","47462","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[4]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","24829"
"Image","https://www.columbiadoctors.org/locations/newyork-presbyterian-hudson-valley-hospital-0","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-17782-351e192d9cb19533816d5fc539dbf8ca07e.png","30364","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","12478"
"Image","https://www.columbiadoctors.org/locations/newyork-presbyterian-westchester","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-751-351f19f18085022c7c38c73781c6ddcb621.png","60210","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","24743"
"Image","https://www.columbiadoctors.org/locations/newyork-presbyterian-westchester-behavioral-health","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-626-3513f8f55f7f974f93bfa3540b0cc657a8f.png","25864","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","10629"
"Misc","https://www.columbiadoctors.org/locations/och-spine-newyork-presbyterian-spiral","https://i.vimeocdn.com/video/1968275915-d757908a4b14ed4d5f6c8b2175258ec463fe1cc76614ef18a70b4910c87c0c33-d?mw=800&mh=451","68454","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Image","https://www.columbiadoctors.org/locations/och-spine-newyork-presbyterian-spiral","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-17934-351377238cbe75593d67d66dc41ba2e2f8a.png","62964","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","25875"
"Image","https://www.columbiadoctors.org/locations/upper-east-side","https://www.columbiadoctors.org/sites/default/files/staticmaps/paragraphs_item-7698839-951e6598dd295f53eb0f8cfee0da19fed7b.png","105070","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div[2]/div/div[2]/a/img","Content","HTML & Rendered HTML","600x450","600x450","414x311","54966"
